"unit_number","name","value","timestamp"
"HC90123","PreConverter Temp","43","2023-12-29 15:59:33.182+00"
"HC90123","Engine Speed","0","2023-12-29 15:59:33.182+00"
"HC90123","Hour Meter","5018","2023-12-29 15:59:33.182+00"
"HC90123","RSRQ","-8","2023-12-29 00:31:36.572+00"
"HC90123","Cellular Signal Bars","3","2023-12-29 00:31:36.572+00"
"HC90123","Cell Modem Status","Modem Ready","2023-12-29 00:31:36.572+00"
"HC90123","Cell Modem Restarts","6","2023-12-29 00:31:36.572+00"
"HC90123","Cell Mode","4G","2023-12-29 00:31:36.572+00"
"HC90123","RSRP","-85","2023-12-29 00:31:36.572+00"
"HC90123","RSSI","-57","2023-12-29 00:31:36.572+00"
"HC90123","Carrier Options","ATT, Verizon, and Iridium","2023-12-29 00:31:35.298+00"
"HC90123","Version Minor","1","2023-12-29 00:31:35.298+00"
"HC90123","Modem Temp Warning Level","Normal Temperature","2023-12-29 00:31:35.298+00"
"HC90123","Last System Reboot","1702972790.0","2023-12-29 00:31:35.298+00"
"HC90123","Active Carrier","Verizon","2023-12-29 00:31:35.298+00"
"HC90123","Run Count","0","2023-12-29 00:31:35.298+00"
"HC90123","Version Build","10","2023-12-29 00:31:35.298+00"
"HC90123","Version Major","5","2023-12-29 00:31:35.298+00"
"HC90123","Version Revision","8","2023-12-29 00:31:35.298+00"
"HC90123","Modem Temperature","66","2023-12-29 00:31:35.298+00"
"HC90123","Altitude","2872.0","2023-12-29 00:31:28.67+00"
"HC90123","Longitude","-103.6219490","2023-12-29 00:31:28.67+00"
"HC90123","GPS Status","Reported Position is Current","2023-12-29 00:31:28.67+00"
"HC90123","Connected Satellites","16","2023-12-29 00:31:28.67+00"
"HC90123","Latitude","31.6078715","2023-12-29 00:31:28.67+00"
"HC90123","Skid - Timestamp","1703436222.0","2023-12-24 16:50:54.607+00"
"HC90123","Skid - Current Operating State Code","Suction Pressure - High","2023-12-24 16:50:54.607+00"
"HC90123","Skid - Last Stop Code","Suction Pressure - High","2023-12-24 16:50:54.607+00"
"HC90123","Skid - Status","Stopped","2023-12-24 16:50:54.607+00"
"HC90123","Skid - Shutdown","Suction Pressure - High","2023-12-24 13:59:47.075+00"
"HC90123","Fault Status Low, High","0","2023-12-19 09:08:50.564+00"
"HC90123","Status Fault","Normal Operation","2023-12-19 09:08:50.564+00"
"HC90125","Skid - Status","Stopped","2024-04-30 19:28:30.140798+00"
"HC90125","Skid - Timestamp","1714505275.0","2024-04-30 19:28:27.661339+00"
"HC90125","Skid - Current Operating State Code","Manual Stop","2024-04-30 19:28:27.661339+00"
"HC90125","Skid - Last Stop Code","Manual Stop","2024-04-30 19:28:27.661339+00"
"HC90125","Shutdown Code","0.0","2024-04-30 19:28:22.550496+00"
"HC90125","Fault Status Low, High","0.0","2024-04-30 19:28:19.981219+00"
"HC90125","Status Fault","0.0","2024-04-30 19:28:19.981219+00"
"HC90125","Disc Temp #1","172","2024-04-30 19:28:16.915506+00"
"HC90125","Disc Temp #4","136","2024-04-30 19:28:16.915506+00"
"HC90125","Hour Meter","0.0","2024-04-30 19:28:16.915506+00"
"HC90125","Post Cat Temp","72","2024-04-30 19:28:16.915506+00"
"HC90125","Suction Pressure","40","2024-04-30 19:28:16.915506+00"
"HC90125","Discharge Pressure Stg 3","803","2024-04-30 19:28:16.915506+00"
"HC90125","Pre Cat Temp","377","2024-04-30 19:28:16.915506+00"
"HC90125","Disc Temp #3","177","2024-04-30 19:28:16.915506+00"
"HC90125","Comp Oil Pressure","0.3","2024-04-30 19:28:16.915506+00"
"HC90125","Disc Temp #2","202","2024-04-30 19:28:16.915506+00"
"HC90125","Discharge Pressure Stg 2","251","2024-04-30 19:28:16.915506+00"
"HC90125","Comp Oil Temp","96","2024-04-30 19:28:16.915506+00"
"HC90125","Discharge Pressure Stg 1","104","2024-04-30 19:28:16.915506+00"
"HC90125","Engine Speed","0","2024-04-30 19:28:16.915506+00"
"HC90125","Longitude","-101.6519880","2024-04-30 19:27:18.692272+00"
"HC90125","Altitude","2761.8","2024-04-30 19:27:18.692272+00"
"HC90125","Latitude","31.7814639","2024-04-30 19:27:18.692272+00"
"HC90125","Connected Satellites","10","2024-04-30 19:27:18.692272+00"
"HC90125","GPS Status","Reported Position is Stale","2024-04-30 19:27:18.692272+00"
"HC90125","Run Count","0","2024-04-30 19:27:16.281496+00"
"HC90125","Active Carrier","Verizon","2024-04-30 19:27:16.281496+00"
"HC90125","Last System Reboot","1714505211.0","2024-04-30 19:27:16.281496+00"
"HC90125","Carrier Options","ATT, Verizon, and Iridium","2024-04-30 19:27:16.281496+00"
"HC90125","Version Revision","13","2024-04-30 19:27:16.281496+00"
"HC90125","Version Major","5","2024-04-30 19:27:16.281496+00"
"HC90125","Version Build","10","2024-04-30 19:27:16.281496+00"
"HC90125","Modem Temperature","104","2024-04-30 19:27:16.281496+00"
"HC90125","Version Minor","1","2024-04-30 19:27:16.281496+00"
"HC90125","Modem Temp Warning Level","Normal Temperature","2024-04-30 19:27:16.281496+00"
"HC90125","RSRP","0","2024-04-30 19:27:11.373211+00"
"HC90125","RSRQ","0","2024-04-30 19:27:11.373211+00"
"HC90125","RSSI","-113","2024-04-30 19:27:11.373211+00"
"HC90125","Cellular Signal Bars","5","2024-04-30 19:27:11.373211+00"
"HC90125","Cell Mode","0","2024-04-30 19:27:11.373211+00"
"HC90125","Cell Modem Restarts","0","2024-04-30 19:27:11.373211+00"
"HC90125","Cell Modem Status","Modem Ready","2024-04-30 19:27:11.373211+00"
"HC90125","Skid - Shutdown","Manual Stop","2024-04-30 07:55:58.578996+00"
"HC90125","Derived Stop Status","Stopped","2024-01-31 14:48:39.284+00"
"HC90125","Derived Run Status","Not Running (Stopped, Warmup, or Cooldown)","2024-01-31 14:48:39.284+00"
"HC90125","Fault code","Suction Pressure - Low","2024-01-31 14:46:08.646+00"
"HC90125","PreConverter Temp","55","2024-01-31 14:46:06.109+00"
"HC90125","Final Disc Pres","0","2024-01-31 14:46:06.109+00"
"HC90125","Disc Temp Cyl 3","50","2024-01-31 14:46:06.109+00"
"HC90125","PostConverter Temp","60","2024-01-31 14:46:06.109+00"
"HC90125","2nd Stg Disc Pres","3","2024-01-31 14:46:06.109+00"
"HC90125","Disc Temp Cyl 2","52","2024-01-31 14:46:06.109+00"
"HC90125","1st Stg Disc Pres","3","2024-01-31 14:46:06.109+00"
"HC90125","Comp Oil Pres","10.7","2024-01-31 14:46:06.109+00"
"HC90125","Disc Temp Cyl 4","51","2024-01-31 14:46:06.109+00"
"HC90125","Disc Temp Cyl 1","54","2024-01-31 14:46:06.109+00"
"HC90132","Shutdown Code","Normal Operation","2024-05-31 16:33:28.819845+00"
"HC90132","Disc Temp #4","272","2024-05-31 16:33:27.504078+00"
"HC90132","Hour Meter","5043","2024-05-31 16:33:27.504078+00"
"HC90132","Comp Oil Pressure","55.4","2024-05-31 16:33:27.504078+00"
"HC90132","Pre Cat Temp","65474","2024-05-31 16:33:27.504078+00"
"HC90132","Comp Oil Temp","174","2024-05-31 16:33:27.504078+00"
"HC90132","Discharge Pressure Stg 3","1153","2024-05-31 16:33:27.504078+00"
"HC90132","Engine Speed","1199","2024-05-31 16:33:27.504078+00"
"HC90132","Suction Pressure","30","2024-05-31 16:33:27.504078+00"
"HC90132","Discharge Pressure Stg 1","115","2024-05-31 16:33:27.504078+00"
"HC90132","Disc Temp #2","294","2024-05-31 16:33:27.504078+00"
"HC90132","Discharge Pressure Stg 2","436","2024-05-31 16:33:27.504078+00"
"HC90132","Post Cat Temp","65474","2024-05-31 16:33:27.504078+00"
"HC90132","Disc Temp #1","269","2024-05-31 16:33:27.504078+00"
"HC90132","Disc Temp #3","287","2024-05-31 16:33:27.504078+00"
"HC90132","Cellular Signal Bars","3","2024-05-31 00:07:16.326331+00"
"HC90132","RSRQ","-6","2024-05-31 00:07:16.326331+00"
"HC90132","Cell Modem Status","Modem Ready","2024-05-31 00:07:16.326331+00"
"HC90132","Cell Modem Restarts","0","2024-05-31 00:07:16.326331+00"
"HC90132","RSRP","-89","2024-05-31 00:07:16.326331+00"
"HC90132","RSSI","-63","2024-05-31 00:07:16.326331+00"
"HC90132","Cell Mode","4G","2024-05-31 00:07:16.326331+00"
"HC90132","Latitude","31.5727498","2024-05-31 00:07:14.083889+00"
"HC90132","Connected Satellites","12","2024-05-31 00:07:14.083889+00"
"HC90132","Longitude","-103.4710176","2024-05-31 00:07:14.083889+00"
"HC90132","Altitude","2804.8","2024-05-31 00:07:14.083889+00"
"HC90132","GPS Status","Reported Position is Current","2024-05-31 00:07:14.083889+00"
"HC90132","Active Carrier","Verizon","2024-05-31 00:06:35.858448+00"
"HC90132","Last System Reboot","1717004321.0","2024-05-31 00:06:35.858448+00"
"HC90132","Carrier Options","ATT, Verizon, and Iridium","2024-05-31 00:06:35.858448+00"
"HC90132","Version Major","5","2024-05-31 00:06:35.858448+00"
"HC90132","Version Minor","1","2024-05-31 00:06:35.858448+00"
"HC90132","Run Count","0","2024-05-31 00:06:35.858448+00"
"HC90132","Version Revision","8","2024-05-31 00:06:35.858448+00"
"HC90132","Modem Temperature","122","2024-05-31 00:06:35.858448+00"
"HC90132","Modem Temp Warning Level","Normal Temperature","2024-05-31 00:06:35.858448+00"
"HC90132","Version Build","10","2024-05-31 00:06:35.858448+00"
"HC90132","Skid - Last Stop Code","Manual Stop","2024-05-30 23:10:31.400619+00"
"HC90132","Skid - Timestamp","1717109971.0","2024-05-30 23:10:31.400619+00"
"HC90132","Skid - Current Operating State Code","Normal Operation","2024-05-30 23:10:31.400619+00"
"HC90132","Skid - Status","Running (latched)","2024-05-30 23:10:31.400619+00"
"HC90132","Skid - Shutdown","Normal Operation","2024-05-30 23:10:06.080652+00"
"HC90132","Status Fault","Normal Operation","2024-05-29 17:39:23.284428+00"
"HC90132","Fault Status Low, High","0","2024-05-29 17:39:23.284428+00"
"HC90132","Fault code","Normal Operation","2024-04-17 03:05:06.449004+00"
"HC90132","Disc Temp Cyl 4","260","2024-04-17 03:05:03.40078+00"
"HC90132","1st Stg Disc Pres","108","2024-04-17 03:05:03.40078+00"
"HC90132","Disc Temp Cyl 3","252","2024-04-17 03:05:03.40078+00"
"HC90132","2nd Stg Disc Pres","459","2024-04-17 03:05:03.40078+00"
"HC90132","Comp Oil Pres","51.4","2024-04-17 03:05:03.40078+00"
